;link;eng_name;rus_name;year;duration;country;genre;director_name;rating
432;https://www.kinopoisk.ru/film/276762/;Harry Potter and the Deathly Hallows: Part 1;Гарри Поттер и Дары Смерти: Часть I;2010;146;Великобритания;фэнтези;Дэвид Йейтс;7.9
433;https://www.kinopoisk.ru/film/1416222/;Incroyable mais vrai;Невероятно, но факт;2022;202;Франция;фэнтези;Квентин Дюпьё;
434;https://www.kinopoisk.ru/film/493208/;Frozen;Холодное сердце;2013;102;США;мультфильм;Крис Бак;7.9
435;https://www.kinopoisk.ru/film/1346514/;;Купе номер 6;2021;103;Финляндия;драма;Юхо Куосманен;
436;https://www.kinopoisk.ru/film/468522/;Suicide Squad;Отряд самоубийц;2016;118;США;фантастика;Дэвид Эйр;
437;https://www.kinopoisk.ru/film/596643/;Tomorrowland;Земля будущего;2015;130;США;фантастика;Брэд Бёрд;
438;https://www.kinopoisk.ru/film/1247350/;Post Mortem;Пост Мортем;2020;115;Венгрия;ужасы;Петер Бергенди;
439;https://www.kinopoisk.ru/film/78753/;Bridge to Terabithia;Мост в Терабитию;2006;200;США;фэнтези;Габор Чупо;7.8
440;https://www.kinopoisk.ru/film/740644/;Fury;Ярость;2014;134;США;боевик;Дэвид Эйр;7.4
441;https://www.kinopoisk.ru/film/453406/;Mad Max: Fury Road;Безумный Макс: Дорога ярости;2015;120;Австралия;боевик;Джордж Миллер;7.8
442;https://www.kinopoisk.ru/film/1278912/;Manyeo 2;Эксперимент «Ведьма»;2022;137;Корея Южная;боевик;Пак Хун-джон;
443;https://www.kinopoisk.ru/film/4312912/;;Этерна: Часть первая;2022;202;Россия;фэнтези;Евгений Невский;
444;https://www.kinopoisk.ru/film/335/;Memento;Помни;2000;113;США;триллер;Кристофер Нолан;7.9
445;https://www.kinopoisk.ru/film/336/;One Flew Over the Cuckoo's Nest;Пролетая над гнездом кукушки;1975;133;США;драма;Милош Форман;8.5
446;https://www.kinopoisk.ru/film/1374756/;Le petit Nicolas: Qu'est-ce qu'on attend pour être heureux?;Маленький Николя;2022;202;Франция;мультфильм;Амандин Фредон;8.2
447;https://www.kinopoisk.ru/film/4413227/;Coupé;Убойный монтаж;2022;112;Франция;ужасы;Мишель Хазанавичус;
448;https://www.kinopoisk.ru/film/517988/;In Time;Время;2011;109;США;фантастика;Эндрю Никкол;7.3
449;https://www.kinopoisk.ru/film/893245/;The Founder;Основатель;2016;115;США;биография;Джон Ли Хэнкок;7.5
450;https://www.kinopoisk.ru/film/195524/;I Am Legend;Я — легенда;2007;200;США;фантастика;Френсис Лоуренс;7.9
451;https://www.kinopoisk.ru/film/958442/;Wind River;Ветреная река;2016;107;США;детектив;Тейлор Шеридан;7.6
452;https://www.kinopoisk.ru/film/465740/;A Lonely Place to Die;Похищенная;2011;201;Великобритания;боевик;Джулиан Джилби;
453;https://www.kinopoisk.ru/film/522941/;The Revenant;Выживший;2015;156;США;приключения;Алехандро Гонсалес Иньярриту;7.8
454;https://www.kinopoisk.ru/film/2467/;Ghostbusters;Охотники за привидениями;1984;105;США;фантастика;Айвен Райтман;8.0
455;https://www.kinopoisk.ru/film/5129/;American Pie;Американский пирог;1999;199;США;комедия;Пол Вайц;7.2
456;https://www.kinopoisk.ru/film/6006/;Madagascar;Мадагаскар;2005;200;США;мультфильм;Эрик Дарнелл;8.0
457;https://www.kinopoisk.ru/film/1435413/;Spencer;Спенсер;2021;117;Великобритания;биография;Пабло Ларраин;
458;https://www.kinopoisk.ru/film/4437767/;Watcher;Наблюдающий;2022;202;США;триллер;Хлоя Окуно;
459;https://www.kinopoisk.ru/film/606646/;12 Years a Slave;12 лет рабства;2013;133;США;драма;Стив МакКуин;7.8
460;https://www.kinopoisk.ru/film/4474320/;The Pale Blue Eye;Всевидящее око;2022;128;США;ужасы;Скотт Купер;
461;https://www.kinopoisk.ru/film/467099/;Prometheus;Прометей;2012;124;США;фантастика;Ридли Скотт;7.0
462;https://www.kinopoisk.ru/film/395060/;Dark Shadows;Мрачные тени;2012;113;США;фэнтези;Тим Бёртон;
463;https://www.kinopoisk.ru/film/841152/;The Nice Guys;Славные парни;2016;115;США;криминал;Шейн Блэк;7.2
464;https://www.kinopoisk.ru/film/959606/;Werk ohne Autor;Работа без авторства;2018;189;Германия;биография;Флориан Хенкель фон Доннерсмарк;8.0
465;https://www.kinopoisk.ru/film/763462/;All Hallows' Eve;Канун Дня всех святых;2013;201;США;ужасы;Дэмиен Леоне;
466;https://www.kinopoisk.ru/film/41133/;;ДМБ;2000;200;Россия;комедия;Роман Качанов;7.8
467;https://www.kinopoisk.ru/film/41520/;;Брат 2;2000;127;Россия;боевик;Алексей Балабанов;8.2
468;https://www.kinopoisk.ru/film/944098/;Three Billboards Outside Ebbing, Missouri;Три билборда на границе Эббинга, Миссури;2017;115;Великобритания;драма;Мартин МакДона;8.1
469;https://www.kinopoisk.ru/film/694051/;Minions;Миньоны;2015;201;США;мультфильм;Кайл Балда;
470;https://www.kinopoisk.ru/film/627/;Cast Away;Изгой;2000;143;США;драма;Роберт Земекис;8.3
471;https://www.kinopoisk.ru/film/281040/;The Hurt Locker;Повелитель бури;2008;126;США;триллер;Кэтрин Бигелоу;7.3
472;https://www.kinopoisk.ru/film/354/;Apocalypse Now;Апокалипсис сегодня;1979;194;США;военный;Фрэнсис Форд Коппола;8.1
473;https://www.kinopoisk.ru/film/930534/;Split;Сплит;2017;117;США;триллер;М. Найт Шьямалан;7.0
474;https://www.kinopoisk.ru/film/1320623/;Licorice Pizza;Лакричная пицца;2021;133;США;драма;Пол Томас Андерсон;7.1
475;https://www.kinopoisk.ru/film/47237/;Batman Begins;Бэтмен: Начало;2005;140;США;боевик;Кристофер Нолан;7.9
476;https://www.kinopoisk.ru/film/841263/;Guardians of the Galaxy Vol. 2;Стражи Галактики. Часть 2;2017;136;США;фантастика;Джеймс Ганн;7.7
477;https://www.kinopoisk.ru/film/463634/;Venom;Веном;2018;112;США;фантастика;Рубен Фляйшер;
478;https://www.kinopoisk.ru/film/103733/;El laberinto del fauno;Лабиринт Фавна;2006;118;Мексика;фэнтези;Гильермо дель Торо;7.6
479;https://www.kinopoisk.ru/film/1053352/;The Boy Who Harnessed the Wind;Мальчик, который обуздал ветер;2019;113;Великобритания;драма;Чиветель Эджиофор;7.3
480;https://www.kinopoisk.ru/film/1445143/;;Мажор. Фильм;2021;202;Россия;боевик;Максим Полинский;
481;https://www.kinopoisk.ru/film/5074909/;;Похожий человек;2022;202;Россия;детектив;Семён Серзин;
482;https://www.kinopoisk.ru/film/427076/;Pirates of the Caribbean: On Stranger Tides;Пираты Карибского моря: На странных берегах;2011;136;США;приключения;Роб Маршалл;7.3
483;https://www.kinopoisk.ru/film/596266/;Dans la maison;В доме;2012;105;Франция;триллер;Франсуа Озон;7.4
484;https://www.kinopoisk.ru/film/281251/;The Boy in the Striped Pyjamas;Мальчик в полосатой пижаме;2008;200;Великобритания;драма;Марк Херман;8.2
485;https://www.kinopoisk.ru/film/980839/;;Купи меня;2017;107;Россия;драма;Вадим Перельман;
486;https://www.kinopoisk.ru/film/77601/;Monster House;Дом-монстр;2006;200;США;мультфильм;Гил Кинан;
487;https://www.kinopoisk.ru/film/396/;Jaws;Челюсти;1975;124;США;триллер;Стивен Спилберг;7.3
488;https://www.kinopoisk.ru/film/1122138/;Us;Мы;2019;116;США;ужасы;Джордан Пил;
489;https://www.kinopoisk.ru/film/406/;Aliens;Чужие;1986;137;Великобритания;ужасы;Джеймс Кэмерон;8.1
490;https://www.kinopoisk.ru/film/1234848/;;Текст;2019;132;Россия;драма;Клим Шипенко;
491;https://www.kinopoisk.ru/film/378140/;RocknRolla;Рок-н-рольщик;2008;114;Великобритания;криминал;Гай Ричи;7.8
492;https://www.kinopoisk.ru/film/8221/;Tonari no Totoro;Мой сосед Тоторо;1988;198;Япония;аниме;Хаяо Миядзаки;8.2
493;https://www.kinopoisk.ru/film/1262160/;The Father;Отец;2020;202;Великобритания;драма;Флориан Зеллер;7.8
494;https://www.kinopoisk.ru/film/841700/;The Martian;Марсианин;2015;144;США;фантастика;Ридли Скотт;7.7
495;https://www.kinopoisk.ru/film/1199655/;The Banker;Банкир;2019;120;США;биография;Джордж Нолфи;7.2
496;https://www.kinopoisk.ru/film/669880/;The Book of Life;Книга жизни;2014;201;США;мультфильм;Хорхе Р. Гутьеррес;7.5
497;https://www.kinopoisk.ru/film/1271405/;The Night House;Дом на другой стороне;2020;107;Великобритания;ужасы;Дэвид Брукнер;
498;https://www.kinopoisk.ru/film/666/;The Fast and the Furious;Форсаж;2001;106;США;боевик;Роб Коэн;7.8
499;https://www.kinopoisk.ru/film/64021/;Shaun of the Dead;Зомби по имени Шон;2004;100;Великобритания;ужасы;Эдгар Райт;7.4
500;https://www.kinopoisk.ru/film/1234939/;;Счастье в конверте;2019;103;Россия;семейный;Светлана Суханова;8.0
501;https://www.kinopoisk.ru/film/840152/;Rogue One;Изгой-один: Звёздные войны. Истории;2016;133;США;фантастика;Гарет Эдвардс;7.2
502;https://www.kinopoisk.ru/film/6888/;The Stepford Wives;Стэпфордские жены;2004;200;США;ужасы;Фрэнк Оз;
503;https://www.kinopoisk.ru/film/834394/;Spotlight;В центре внимания;2015;129;США;драма;Том Маккарти;7.6
504;https://www.kinopoisk.ru/film/1203273/;Le visiteur du futur;Пришелец из будущего;2022;105;Франция;фантастика;Франсуа Декрак;
505;https://www.kinopoisk.ru/film/1411382/;365 Days: This Day;365 дней: Этот день;2022;111;Польша;мелодрама;Барбара Бяловас;
506;https://www.kinopoisk.ru/film/42664/;;Иван Васильевич меняет профессию;1973;197;СССР;комедия;Леонид Гайдай;8.8
507;https://www.kinopoisk.ru/film/8062/;Mortal Kombat;Мортал Комбат;2021;110;США;боевик;Саймон Маккуойд;
508;https://www.kinopoisk.ru/film/102130/;The Lake House;Дом у озера;2006;200;США;фэнтези;Алехандро Агрести;7.8
509;https://www.kinopoisk.ru/film/399/;Braveheart;Храброе сердце;1995;178;США;история;Мэл Гибсон;8.3
510;https://www.kinopoisk.ru/film/4550507/;The Munsters;Семейка монстров;2022;109;США;фэнтези;Роб Зомби;
511;https://www.kinopoisk.ru/film/47018/;The Village;Таинственный лес;2004;108;США;триллер;М. Найт Шьямалан;7.2
512;https://www.kinopoisk.ru/film/897725/;Ghostbusters: Afterlife;Охотники за привидениями: Наследники;2021;124;США;фантастика;Джейсон Райтман;
513;https://www.kinopoisk.ru/film/1179555/;Run;Взаперти;2020;202;США;триллер;Аниш Чаганти;
514;https://www.kinopoisk.ru/film/515/;Trainspotting;На игле;1995;199;Великобритания;драма;Дэнни Бойл;7.9
515;https://www.kinopoisk.ru/film/963346/;;Нелюбовь;2017;127;Россия;драма;Андрей Звягинцев;7.5
516;https://www.kinopoisk.ru/film/2894/;The Evil Dead;Зловещие мертвецы;1981;198;США;ужасы;Сэм Рэйми;7.2
517;https://www.kinopoisk.ru/film/462305/;The Irishman;Ирландец;2019;209;США;криминал;Мартин Скорсезе;7.4
518;https://www.kinopoisk.ru/film/334/;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Доктор Стрейнджлав, или Как я научился не волноваться и полюбил атомную бомбу;1963;196;Великобритания;комедия;Стэнли Кубрик;8.0
519;https://www.kinopoisk.ru/film/102474/;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;Борат;2006;200;США;комедия;Ларри Чарльз;
520;https://www.kinopoisk.ru/film/1309482/;Malignant;Злое;2021;111;США;ужасы;Джеймс Ван;
521;https://www.kinopoisk.ru/film/805/;Les rivières pourpres;Багровые реки;2000;106;Франция;триллер;Матьё Кассовиц;7.5
522;https://www.kinopoisk.ru/film/398239/;The Ugly Truth;Голая правда;2009;200;США;мелодрама;Роберт Лукетич;7.6
523;https://www.kinopoisk.ru/film/6175/;The Basketball Diaries;Дневник баскетболиста;1995;102;США;драма;Скотт Кэлверт;7.8
524;https://www.kinopoisk.ru/film/1381319/;Prey for the Devil;Зловещий свет;2022;202;США;ужасы;Даниэль Штамм;
525;https://www.kinopoisk.ru/film/910327/;Don't Breathe;Не дыши;2015;201;США;триллер;Федерико Альварес;
526;https://www.kinopoisk.ru/film/468102/;;О чём говорят мужчины;2010;201;Россия;комедия;Дмитрий Дьяченко;7.8
527;https://www.kinopoisk.ru/film/4321512/;The Whale;Кит;2022;117;США;драма;Даррен Аронофски;
528;https://www.kinopoisk.ru/film/1323019/;The Unholy;Нечестивые;2021;202;США;ужасы;Эван Спилиотопулос;
529;https://www.kinopoisk.ru/film/462059/;Jungle Cruise;Круиз по джунглям;2021;127;США;приключения;Жауме Кольет-Серра;
530;https://www.kinopoisk.ru/film/390/;Annie Hall;Энни Холл;1977;197;США;мелодрама;Вуди Аллен;7.8
531;https://www.kinopoisk.ru/film/1086/;The Thirteenth Floor;Тринадцатый этаж;1999;100;США;фантастика;Йозеф Руснак;7.6
532;https://www.kinopoisk.ru/film/2962/;Primal Fear;Первобытный страх;1996;130;США;триллер;Грегори Хоблит;7.8
533;https://www.kinopoisk.ru/film/984309/;The Killing of a Sacred Deer;Убийство священного оленя;2017;121;Ирландия;ужасы;Йоргос Лантимос;
534;https://www.kinopoisk.ru/film/906042/;Paddington 2;Приключения Паддингтона 2;2017;103;Великобритания;фэнтези;Пол Кинг;7.8
535;https://www.kinopoisk.ru/film/220617/;Fracture;Перелом;2007;108;США;триллер;Грегори Хоблит;7.7
536;https://www.kinopoisk.ru/film/413447/;2012;2012;2009;158;США;фантастика;Роланд Эммерих;
537;https://www.kinopoisk.ru/film/4973146/;;VНУК;2022;202;Россия;приключения;Тимур Гарафутдинов;
538;https://www.kinopoisk.ru/film/404510/;Jennifer's Body;Тело Дженнифер;2009;102;США;ужасы;Карин Кусама;
539;https://www.kinopoisk.ru/film/1173444/;Togo;Того;2019;113;США;драма;Эриксон Кор;8.0
540;https://www.kinopoisk.ru/film/762750/;The Dressmaker;Месть от кутюр;2015;119;Австралия;драма;Джослин Мурхаус;7.3
541;https://www.kinopoisk.ru/film/1448679/;Le bal des folles;Бал безумных женщин;2021;122;Франция;триллер;Мелани Лоран;
542;https://www.kinopoisk.ru/film/6039/;The Mask;Маска;1994;101;США;комедия;Чак Рассел;8.0
543;https://www.kinopoisk.ru/film/581/;8 Mile;8 миля;2002;110;США;драма;Кёртис Хэнсон;7.7
544;https://www.kinopoisk.ru/film/408410/;Gran Torino;Гран Торино;2008;116;США;драма;Клинт Иствуд;8.1
545;https://www.kinopoisk.ru/film/1049727/;Anna;Анна;2019;118;Франция;боевик;Люк Бессон;
546;https://www.kinopoisk.ru/film/2528/;Addams Family Values;Ценности семейки Аддамс;1993;199;США;фэнтези;Барри Зонненфельд;7.7
547;https://www.kinopoisk.ru/film/49844/;Casino Royale;Казино Рояль;2006;139;Великобритания;боевик;Мартин Кэмпбелл;7.8
548;https://www.kinopoisk.ru/film/718222/;Star Wars: Episode IX - The Rise of Skywalker;Звёздные войны: Скайуокер. Восход;2019;141;США;фантастика;Джей Джей Абрамс;
549;https://www.kinopoisk.ru/film/1047626/;A Rainy Day in New York;Дождливый день в Нью-Йорке;2019;201;США;мелодрама;Вуди Аллен;7.2
550;https://www.kinopoisk.ru/film/1347949/;Kimetsu no Yaiba Movie: Mugen Ressha-hen;Истребитель демонов: Поезд «Бесконечный»;2020;117;Япония;аниме;Харуо Сотодзаки;7.9
551;https://www.kinopoisk.ru/film/160946/;Captain America: The First Avenger;Первый мститель;2011;119;США;фантастика;Джо Джонстон;
552;https://www.kinopoisk.ru/film/5060205/;V/H/S/99;З/Л/О 99;2022;109;США;ужасы;Flying Lotus;
553;https://www.kinopoisk.ru/film/582170/;We're the Millers;Мы — Миллеры;2013;110;США;комедия;Роусон Маршалл Тёрбер;7.3
554;https://www.kinopoisk.ru/film/378140/;RocknRolla;Рок-н-рольщик;2008;114;Великобритания;криминал;Гай Ричи;7.8
555;https://www.kinopoisk.ru/film/6039/;The Mask;Маска;1994;101;США;комедия;Чак Рассел;8.0
556;https://www.kinopoisk.ru/film/663055/;Deep Water;Глубокие воды;2022;115;США;триллер;Эдриан Лайн;
557;https://www.kinopoisk.ru/film/596362/;The Best of Me;Лучшее во мне;2014;118;США;драма;Майкл Хоффман;7.2
558;https://www.kinopoisk.ru/film/9617/;Big Fish;Крупная рыба;2003;125;США;фэнтези;Тим Бёртон;8.0
559;https://www.kinopoisk.ru/film/491/;The Exorcist;Изгоняющий дьявола;1973;122;США;ужасы;Уильям Фридкин;7.7
560;https://www.kinopoisk.ru/film/684983/;Long Shot;Та ещё парочка;2019;125;США;мелодрама;Джонатан Левин;
561;https://www.kinopoisk.ru/film/575180/;Pirates of the Caribbean: Dead Men Tell No Tales;Пираты Карибского моря: Мертвецы не рассказывают сказки;2017;129;США;фэнтези;Хоаким Роннинг;
562;https://www.kinopoisk.ru/film/48162/;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Хроники Нарнии: Лев, колдунья и волшебный шкаф;2005;143;Великобритания;фэнтези;Эндрю Адамсон;7.3
563;https://www.kinopoisk.ru/film/575613/;The Maze Runner;Бегущий в лабиринте;2014;113;США;фантастика;Уэс Болл;
564;https://www.kinopoisk.ru/film/679830/;Avengers: Age of Ultron;Мстители: Эра Альтрона;2015;141;США;фантастика;Джосс Уидон;7.3
565;https://www.kinopoisk.ru/film/1048255/;Doctor Sleep;Доктор Сон;2019;152;США;триллер;Майк Флэнаган;7.3
566;https://www.kinopoisk.ru/film/1046057/;;Молоко;2021;119;Россия;драма;Карен Оганесян;
567;https://www.kinopoisk.ru/film/822708/;Captain America: Civil War;Первый мститель: Противостояние;2016;142;США;фантастика;Энтони Руссо;7.4
568;https://www.kinopoisk.ru/film/305/;Phone Booth;Телефонная будка;2002;200;США;триллер;Джоэл Шумахер;7.7
569;https://www.kinopoisk.ru/film/8421/;Edward Scissorhands;Эдвард руки-ножницы;1990;105;США;фэнтези;Тим Бёртон;8.0
570;https://www.kinopoisk.ru/film/2656/;The Fifth Element;Пятый элемент;1997;126;Франция;фантастика;Люк Бессон;8.1
571;https://www.kinopoisk.ru/film/1122138/;Us;Мы;2019;116;США;ужасы;Джордан Пил;
572;https://www.kinopoisk.ru/film/1727/;Dracula;Дракула;1992;128;Великобритания;ужасы;Фрэнсис Форд Коппола;7.8
573;https://www.kinopoisk.ru/film/8221/;Tonari no Totoro;Мой сосед Тоторо;1988;198;Япония;аниме;Хаяо Миядзаки;8.2
574;https://www.kinopoisk.ru/film/408876/;The Hobbit: The Desolation of Smaug;Хоббит: Пустошь Смауга;2013;161;Новая Зеландия;фэнтези;Питер Джексон;8.0
575;https://www.kinopoisk.ru/film/398239/;The Ugly Truth;Голая правда;2009;200;США;мелодрама;Роберт Лукетич;7.6
576;https://www.kinopoisk.ru/film/96452/;The A-Team;Команда «А»;2010;118;США;боевик;Джо Карнахан;7.4
577;https://www.kinopoisk.ru/film/20590/;Cube;Куб;1997;199;Канада;фантастика;Винченцо Натали;7.2
578;https://www.kinopoisk.ru/film/5023667/;;Непослушник 2;2022;202;Россия;комедия;Владимир Котт;
579;https://www.kinopoisk.ru/film/197615/;28 Weeks Later;28 недель спустя;2007;100;Великобритания;ужасы;Хуан Карлос Фреснадильо;
580;https://www.kinopoisk.ru/film/404366/;Paranormal Activity;Паранормальное явление;2007;200;США;ужасы;Орен Пели;
581;https://www.kinopoisk.ru/film/918627/;The Meg;Мег: Монстр глубины;2018;113;США;ужасы;Джон Тёртлтауб;
582;https://www.kinopoisk.ru/film/5198/;A Nightmare on Elm Street;Кошмар на улице Вязов;1984;198;США;ужасы;Уэс Крэйвен;7.7
583;https://www.kinopoisk.ru/film/1128272/;6 Underground;Призрачная шестёрка;2019;128;США;боевик;Майкл Бэй;
584;https://www.kinopoisk.ru/film/5090/;EuroTrip;Евротур;2004;200;США;комедия;Джефф Шаффер;7.6
585;https://www.kinopoisk.ru/film/4474320/;The Pale Blue Eye;Всевидящее око;2022;128;США;ужасы;Скотт Купер;
586;https://www.kinopoisk.ru/film/4385/;Fear and Loathing in Las Vegas;Страх и ненависть в Лас-Вегасе;1998;118;США;драма;Терри Гиллиам;7.6
587;https://www.kinopoisk.ru/film/1409828/;The Guilty;Виновный;2021;202;США;триллер;Антуан Фукуа;
588;https://www.kinopoisk.ru/film/7640/;Bicentennial Man;Двухсотлетний человек;1999;126;Германия;фантастика;Крис Коламбус;8.0
589;https://www.kinopoisk.ru/film/61254/;Mean Girls;Дрянные девчонки;2004;200;США;комедия;Марк Уотерс;
590;https://www.kinopoisk.ru/film/408410/;Gran Torino;Гран Торино;2008;116;США;драма;Клинт Иствуд;8.1
591;https://www.kinopoisk.ru/film/4489530/;;Далекие близкие;2021;202;Россия;драма;Иван Соснин;7.8
592;https://www.kinopoisk.ru/film/279091/;The Witches;Ведьмы;2020;104;США;фэнтези;Роберт Земекис;
593;https://www.kinopoisk.ru/film/8228/;Koukaku Kidoutai;Призрак в доспехах;1995;199;Япония;аниме;Мамору Осии;8.0
594;https://www.kinopoisk.ru/film/391/;A Clockwork Orange;Заводной апельсин;1971;137;Великобритания;фантастика;Стэнли Кубрик;7.9
595;https://www.kinopoisk.ru/film/1263423/;;Петровы в гриппе;2020;145;Россия;драма;Кирилл Серебренников;
596;https://www.kinopoisk.ru/film/819846/;The Lobster;Лобстер;2015;119;Ирландия;фантастика;Йоргос Лантимос;7.0
597;https://www.kinopoisk.ru/film/4442784/;A través de mi ventana;Из моего окна;2022;116;Испания;драма;Марсаль Форес;
598;https://www.kinopoisk.ru/film/1328884/;Escape The Field;Клаустрофобы. Долина дьявола;2022;202;США;триллер;Эмерсон Мур;
599;https://www.kinopoisk.ru/film/1435413/;Spencer;Спенсер;2021;117;Великобритания;биография;Пабло Ларраин;
600;https://www.kinopoisk.ru/film/491724/;The Girl with the Dragon Tattoo;Девушка с татуировкой дракона;2011;158;США;детектив;Дэвид Финчер;7.7
601;https://www.kinopoisk.ru/film/407636/;Harry Potter and the Deathly Hallows: Part 2;Гарри Поттер и Дары Смерти: Часть II;2011;130;Великобритания;фэнтези;Дэвид Йейтс;8.1
602;https://www.kinopoisk.ru/film/568289/;Bohemian Rhapsody;Богемская рапсодия;2018;134;Великобритания;биография;Брайан Сингер;8.0
603;https://www.kinopoisk.ru/film/380/;2001: A Space Odyssey;2001 год: Космическая одиссея;1968;149;Великобритания;фантастика;Стэнли Кубрик;7.9
604;https://www.kinopoisk.ru/film/1191022/;;Подольские курсанты;2020;136;Россия;военный;Вадим Шмелев;7.9
605;https://www.kinopoisk.ru/film/160931/;The Hills Have Eyes;У холмов есть глаза;2006;107;США;ужасы;Александр Ажа;
606;https://www.kinopoisk.ru/film/281251/;The Boy in the Striped Pyjamas;Мальчик в полосатой пижаме;2008;200;Великобритания;драма;Марк Херман;8.2
607;https://www.kinopoisk.ru/film/980839/;;Купи меня;2017;107;Россия;драма;Вадим Перельман;
608;https://www.kinopoisk.ru/film/371/;Saving Private Ryan;Спасти рядового Райана;1998;169;США;военный;Стивен Спилберг;8.2
609;https://www.kinopoisk.ru/film/1328422/;Scream;Крик;2022;114;США;ужасы;Мэттью Беттинелли;
610;https://www.kinopoisk.ru/film/263447/;Mirrors;Зеркала;2008;110;США;ужасы;Александр Ажа;7.1
611;https://www.kinopoisk.ru/film/3793/;Constantine;Константин: Повелитель тьмы;2005;121;США;фэнтези;Френсис Лоуренс;7.8
612;https://www.kinopoisk.ru/film/485311/;The King's Speech;Король говорит!;2010;118;Великобритания;драма;Том Хупер;8.0
613;https://www.kinopoisk.ru/film/409372/;(500) Days of Summer;500 дней лета;2009;200;США;мелодрама;Марк Уэбб;7.6
614;https://www.kinopoisk.ru/film/1278912/;Manyeo 2;Эксперимент «Ведьма»;2022;137;Корея Южная;боевик;Пак Хун-джон;
615;https://www.kinopoisk.ru/film/1009784/;Upgrade;Апгрейд;2018;100;Австралия;фантастика;Ли Уоннелл;7.6
616;https://www.kinopoisk.ru/film/820599/;Despicable Me 3;Гадкий я 3;2017;201;США;мультфильм;Кайл Балда;
617;https://www.kinopoisk.ru/film/458/;Monsters, Inc.;Корпорация монстров;2001;200;США;мультфильм;Пит Доктер;8.1
618;https://www.kinopoisk.ru/film/2000127/;;Экспресс;2022;202;Россия;комедия;Руслан Братов;
619;https://www.kinopoisk.ru/film/1316277/;Troll;Тролль;2022;202;Норвегия;фэнтези;Роар Утхауг;
620;https://www.kinopoisk.ru/film/952158/;;Five Nights at Freddy's;2023;202;США;ужасы;Эмма Тамми;
621;https://www.kinopoisk.ru/film/81555/;The Curious Case of Benjamin Button;Загадочная история Бенджамина Баттона;2008;166;США;драма;Дэвид Финчер;8.1
622;https://www.kinopoisk.ru/film/65770/;Salinui chueok;Воспоминания об убийстве;2003;131;Корея Южная;детектив;Пон Джун-хо;7.7
623;https://www.kinopoisk.ru/film/496/;Minority Report;Особое мнение;2002;145;США;фантастика;Стивен Спилберг;7.7
624;https://www.kinopoisk.ru/film/823956/;Black Widow;Чёрная Вдова;2021;134;США;фантастика;Кейт Шортланд;
625;https://www.kinopoisk.ru/film/4472346/;Poker Face;Покерфейс;2022;202;США;боевик;Рассел Кроу;
626;https://www.kinopoisk.ru/film/468522/;Suicide Squad;Отряд самоубийц;2016;118;США;фантастика;Дэвид Эйр;
627;https://www.kinopoisk.ru/film/505841/;The Addams Family;Семейка Аддамс;2019;201;США;мультфильм;Грег Тирнан;
628;https://www.kinopoisk.ru/film/841700/;The Martian;Марсианин;2015;144;США;фантастика;Ридли Скотт;7.7
629;https://www.kinopoisk.ru/film/2441/;Basic Instinct;Основной инстинкт;1992;127;США;триллер;Пол Верховен;7.7
630;https://www.kinopoisk.ru/film/259892/;Paprika;Паприка;2006;200;Япония;аниме;Сатоси Кон;7.7
631;https://www.kinopoisk.ru/film/335/;Memento;Помни;2000;113;США;триллер;Кристофер Нолан;7.9
632;https://www.kinopoisk.ru/film/944098/;Three Billboards Outside Ebbing, Missouri;Три билборда на границе Эббинга, Миссури;2017;115;Великобритания;драма;Мартин МакДона;8.1
633;https://www.kinopoisk.ru/film/4517052/;;Легенды Орлёнка;2021;202;Россия;комедия;Ольга Беляева;7.4
634;https://www.kinopoisk.ru/film/75871/;Oldeuboi;Олдбой;2003;120;Корея Южная;триллер;Пак Чхан-ук;8.1
635;https://www.kinopoisk.ru/film/102151/;Hancock;Хэнкок;2008;200;США;фантастика;Питер Берг;7.4
636;https://www.kinopoisk.ru/film/8366/;The Thing;Нечто;1982;109;США;ужасы;Джон Карпентер;7.9
637;https://www.kinopoisk.ru/film/1374756/;Le petit Nicolas: Qu'est-ce qu'on attend pour être heureux?;Маленький Николя;2022;202;Франция;мультфильм;Амандин Фредон;8.2
638;https://www.kinopoisk.ru/film/470185/;Oblivion;Обливион;2013;125;США;фантастика;Джозеф Косински;7.2
639;https://www.kinopoisk.ru/film/4625021/;;Тень. Взять Гордея;2022;202;Россия;детектив;Илья Куликов;
640;https://www.kinopoisk.ru/film/4499067/;Something in the Dirt;Сверхъестественное. Знаки;2022;116;США;ужасы;Джастин Бенсон;
641;https://www.kinopoisk.ru/film/278273/;Black Swan;Чёрный лебедь;2010;103;США;драма;Даррен Аронофски;7.7
642;https://www.kinopoisk.ru/film/437410/;The Dark Knight Rises;Темный рыцарь: Возрождение легенды;2012;165;США;фантастика;Кристофер Нолан;8.2
643;https://www.kinopoisk.ru/film/580661/;Pinocchio;Пиноккио Гильермо дель Торо;2022;117;США;мультфильм;Гильермо дель Торо;
644;https://www.kinopoisk.ru/film/333/;Star Wars;Звёздные войны: Эпизод 4 — Новая надежда;1977;121;США;фантастика;Джордж Лукас;8.1
645;https://www.kinopoisk.ru/film/865302/;The VVitch: A New-England Folktale;Ведьма;2015;201;Канада;ужасы;Роберт Эггерс;
